2342,311,3943,3.26581072807312,Comedy
2367,311,1128,3.2508809566497803,Horror
2373,311,2035,3.2457385063171387,Children's|Comedy
2422,311,1829,3.2151708602905273,Drama|Romance
2487,311,3051,3.159210443496704,Drama
2494,311,1567,3.1555590629577637,Drama
2509,311,725,3.144533634185791,Comedy
2597,311,2042,3.0738210678100586,Children's|Comedy
2669,311,410,3.0237903594970703,Comedy
2738,311,2415,2.965289354324341,Drama|Romance
2780,311,1436,2.922734022140503,Comedy
2787,311,3500,2.9159176349639893,Comedy|Drama
2809,311,3691,2.8926174640655518,Comedy
2848,311,1489,2.848766565322876,Animation|Children's|Musical
2874,311,2473,2.8203392028808594,Comedy
2995,311,3464,2.6394801139831543,Sci-Fi|Thriller
3023,311,3299,2.605712652206421,Comedy|Drama
3051,311,2448,2.5596485137939453,Horror|Sci-Fi
3058,311,2906,2.5401666164398193,Drama|Romance
3065,311,3442,2.5272176265716553,Action
3068,311,829,2.5266916751861572,Comedy|Musical
3150,311,404,2.3597464561462402,Documentary
3163,311,1681,2.338209867477417,Action|Adventure
3189,311,1992,2.274202823638916,Horror
3205,311,757,2.2285408973693848,Drama
3207,311,2850,2.226914405822754,Drama|Thriller
3308,311,1622,1.9666786193847656,Comedy|Drama
3327,311,2833,1.9160096645355225,Romance|War
3360,311,3665,1.768157958984375,Horror|Sci-Fi|Thriller
3522,311,657,1.0145381689071655,Comedy|Drama
3541,311,3413,0.8925749063491821,Crime|Drama
3579,311,1434,0.5788444876670837,Action
3608,311,192,0.5351245999336243,Documentary
3634,311,651,0.4810023605823517,Comedy
3652,311,582,0.447562038898468,Comedy
3659,311,2214,0.42715391516685486,Thriller
3663,311,398,0.4051927924156189,Documentary
3677,311,843,-0.00040495768189430237,Drama
3715,320,1208,4.824775218963623,Drama|War
3734,320,2019,4.748012065887451,Action|Drama
3752,320,1276,4.708912372589111,Comedy|Drama
3761,320,1358,4.688565254211426,Drama|Thriller
3795,320,3429,4.618086338043213,Animation|Comedy
3832,320,2918,4.564239501953125,Comedy
3878,320,1303,4.515955924987793,Adventure
3920,320,1131,4.465405464172363,Drama
4011,320,1206,4.389266014099121,Sci-Fi
4017,320,608,4.3850483894348145,Crime|Drama|Thriller
4021,320,2940,4.3839898109436035,Film-Noir
4076,320,1362,4.362699508666992,Drama
4146,320,1419,4.311940670013428,Drama
4187,320,1127,4.287042140960693,Action|Adventure|Sci-Fi|Thriller
4194,320,2594,4.281644344329834,Drama|Romance|Sci-Fi
4199,320,1960,4.2787909507751465,Drama|War
4206,320,2318,4.273728847503662,Comedy
4236,320,1414,4.255486488342285,Comedy
4390,320,2970,4.169948577880859,Adventure|Drama
4421,320,2565,4.153879642486572,Musical
4442,320,778,4.146575450897217,Drama
4476,320,36,4.127382278442383,Drama
4482,320,523,4.124573230743408,Drama
4517,320,180,4.107045650482178,Comedy
4562,320,538,4.083582878112793,Drama
4612,320,2236,4.059258937835693,Drama
4666,320,587,4.033666133880615,Comedy|Romance|Thriller
4755,320,848,3.991412401199341,Drama
4864,320,2863,3.9334990978240967,Comedy|Musical
4879,320,3643,3.9290010929107666,Action|Drama|War
4889,320,635,3.9266810417175293,Comedy|Drama
4975,320,2344,3.8868722915649414,Action|Adventure|Drama|Thriller
5071,320,251,3.8430824279785156,Action
5089,320,170,3.833981513977051,Action|Crime|Thriller
5132,320,1811,3.812293529510498,Drama
5147,320,124,3.808680295944214,Drama
5180,320,1835,3.7918872833251953,Romance
5216,320,2011,3.7694363594055176,Comedy|Sci-Fi
5220,320,68,3.7657766342163086,Comedy|Romance
5268,320,3197,3.7486648559570312,Action
5282,320,3270,3.7442634105682373,Drama
5323,320,3786,3.716196298599243,Comedy
5419,320,852,3.6651864051818848,Comedy|Romance
5420,320,3221,3.6650125980377197,Drama
5449,320,252,3.6518514156341553,Comedy|Romance
5475,320,1883,3.6379871368408203,Comedy
5644,320,2885,3.5454676151275635,Drama|Romance
5752,320,1780,3.4832544326782227,Documentary
5783,320,1582,3.460001230239868,Adventure|Children's
5870,320,1487,3.3842968940734863,Drama|Musical
5878,320,550,3.3808085918426514,Comedy|Romance
5887,320,273,3.376359224319458,Drama|Horror
5936,320,1801,3.342186212539673,Action|Drama|Romance
5976,320,3943,3.316419839859009,Comedy
6017,320,1128,3.287433385848999,Horror
6042,320,3247,3.2708568572998047,Comedy|Crime
6053,320,1829,3.267103433609009,Drama|Romance
6062,320,2035,3.2629518508911133,Children's|Comedy
6068,320,1911,3.2606518268585205,Comedy
6088,320,3051,3.2460274696350098,Drama
6112,320,1567,3.23177170753479,Drama
6160,320,3484,3.197951555252075,Thriller
6193,320,725,3.1731741428375244,Comedy
6334,320,410,3.0540804862976074,Comedy
6390,320,2042,3.0072245597839355,Children's|Comedy
6391,320,2415,3.005037784576416,Drama|Romance
6418,320,1436,2.971640110015869,Comedy
6458,320,3500,2.944735050201416,Comedy|Drama
6492,320,3691,2.904927968978882,Comedy
6531,320,1489,2.8585808277130127,Animation|Children's|Musical
6547,320,2473,2.8424859046936035,Comedy
6689,320,3464,2.6357991695404053,Sci-Fi|Thriller
6714,320,2448,2.598235607147217,Horror|Sci-Fi
6722,320,3299,2.5860378742218018,Comedy|Drama
6741,320,3442,2.544574737548828,Action
6769,320,829,2.491241931915283,Comedy|Musical
6776,320,2906,2.4776885509490967,Drama|Romance
6824,320,404,2.3922646045684814,Documentary
6854,320,1992,2.3266639709472656,Horror
6859,320,1681,2.3191587924957275,Action|Adventure
6880,320,2850,2.27118182182312,Drama|Thriller
6887,320,757,2.257222890853882,Drama
6980,320,1622,2.0265748500823975,Comedy|Drama
7003,320,2833,1.9610378742218018,Romance|War
7057,320,3665,1.7476319074630737,Horror|Sci-Fi|Thriller
7216,320,657,0.9843810200691223,Comedy|Drama
7224,320,3413,0.9210097193717957,Crime|Drama
7283,320,192,0.5517345666885376,Documentary
7285,320,1434,0.5501680374145508,Action
7317,320,651,0.4942309558391571,Comedy
7338,320,2214,0.4508458375930786,Thriller
7342,320,582,0.4429892897605896,Comedy
7349,320,398,0.4124140739440918,Documentary
7362,320,843,0.006866194773465395,Drama
7381,4943,2019,5.274660110473633,Action|Drama
7444,4943,1208,5.011979103088379,Drama|War
7445,4943,1276,5.009670257568359,Comedy|Drama
7453,4943,3429,4.992653846740723,Animation|Comedy
7527,4943,1206,4.851500511169434,Sci-Fi
7531,4943,1960,4.847860336303711,Drama|War
7544,4943,1362,4.834880828857422,Drama
7564,4943,2940,4.817266464233398,Film-Noir
7581,4943,1303,4.793165683746338,Adventure
7651,4943,2318,4.729638576507568,Comedy
7664,4943,1358,4.719440460205078,Drama|Thriller
7731,4943,1419,4.648737907409668,Drama
7779,4943,608,4.605960845947266,Crime|Drama|Thriller
7807,4943,2970,4.580984115600586,Adventure|Drama
7811,4943,2594,4.578505992889404,Drama|Romance|Sci-Fi
8003,4943,523,4.4305033683776855,Drama
8011,4943,538,4.427750110626221,Drama
8025,4943,36,4.418617248535156,Drama
8027,4943,1414,4.41792106628418,Comedy
8049,4943,2863,4.401453495025635,Comedy|Musical
8137,4943,778,4.335413932800293,Drama
8285,4943,2344,4.223574161529541,Action|Adventure|Drama|Thriller
8354,4943,3221,4.18264627456665,Drama
8446,4943,2565,4.125817775726318,Musical
8502,4943,124,4.095532417297363,Drama
8555,4943,1811,4.058399677276611,Drama
8587,4943,68,4.0403289794921875,Comedy|Romance
8595,4943,635,4.035001277923584,Comedy|Drama
8601,4943,2918,4.031766891479492,Comedy
8631,4943,3643,4.010023593902588,Action|Drama|War
8651,4943,2236,3.999706745147705,Drama
8791,4943,848,3.920987606048584,Drama
8823,4943,2885,3.898422956466675,Drama|Romance
8914,4943,180,3.8432788848876953,Comedy
8946,4943,251,3.8282291889190674,Action
9007,4943,1883,3.7884631156921387,Comedy
9123,4943,1780,3.7115585803985596,Documentary
9139,4943,3786,3.7000603675842285,Comedy
9208,4943,1127,3.648447036743164,Action|Adventure|Sci-Fi|Thriller
9223,4943,252,3.6349799633026123,Comedy|Romance
9277,4943,1829,3.593526601791382,Drama|Romance
9292,4943,3270,3.584566831588745,Drama
9355,4943,3197,3.5429863929748535,Action
9403,4943,170,3.5075252056121826,Action|Crime|Thriller
9404,4943,3943,3.506723165512085,Comedy
9424,4943,1582,3.4912781715393066,Adventure|Children's
9452,4943,587,3.4734907150268555,Comedy|Romance|Thriller
9485,4943,3051,3.4437034130096436,Drama
9557,4943,1567,3.3887057304382324,Drama
9558,4943,1487,3.3881797790527344,Drama|Musical
9561,4943,1835,3.385462522506714,Romance
9623,4943,273,3.34424090385437,Drama|Horror
9641,4943,2035,3.325908660888672,Children's|Comedy
9660,4943,550,3.3110897541046143,Comedy|Romance
9750,4943,3500,3.238952159881592,Comedy|Drama
9784,4943,1128,3.221263885498047,Horror
9825,4943,2415,3.195195436477661,Drama|Romance
9865,4943,725,3.15303635597229,Comedy
9922,4943,852,3.1077277660369873,Comedy|Romance
9924,4943,3247,3.105454206466675,Comedy|Crime
9955,4943,1436,3.073150396347046,Comedy
9966,4943,1801,3.058513641357422,Action|Drama|Romance
10047,4943,410,2.9767887592315674,Comedy
10080,4943,3691,2.9394800662994385,Comedy
10133,4943,2011,2.8891336917877197,Comedy|Sci-Fi
10163,4943,1489,2.8609721660614014,Animation|Children's|Musical
10198,4943,2042,2.8244404792785645,Children's|Comedy
10242,4943,1911,2.7657201290130615,Comedy
10254,4943,3464,2.75290846824646,Sci-Fi|Thriller
10344,4943,2448,2.6392862796783447,Horror|Sci-Fi
10345,4943,2473,2.6354551315307617,Comedy
10352,4943,3442,2.6247801780700684,Action
10373,4943,3484,2.5821878910064697,Thriller
10376,4943,829,2.577288866043091,Comedy|Musical
10379,4943,2906,2.573735237121582,Drama|Romance
10417,4943,3299,2.521129608154297,Comedy|Drama
10463,4943,2850,2.4458494186401367,Drama|Thriller
10481,4943,404,2.4135687351226807,Documentary
10492,4943,757,2.395169496536255,Drama
10522,4943,1992,2.3524258136749268,Horror
10639,4943,1622,2.0770838260650635,Comedy|Drama
10666,4943,2833,2.0061264038085938,Romance|War
10678,4943,1681,1.9686264991760254,Action|Adventure
10717,4943,3665,1.8293116092681885,Horror|Sci-Fi|Thriller
10905,4943,657,0.9887875318527222,Comedy|Drama
10911,4943,3413,0.9615844488143921,Crime|Drama
10972,4943,192,0.5491293668746948,Documentary
10980,4943,1434,0.5404137969017029,Action
11012,4943,398,0.47773176431655884,Documentary
11015,4943,651,0.47062620520591736,Comedy
11025,4943,2214,0.4494372308254242,Thriller
11031,4943,582,0.4228866696357727,Comedy
11046,4943,843,0.026033800095319748,Drama
11103,4178,1276,4.564535617828369,Comedy|Drama
11105,4178,2019,4.56127405166626,Action|Drama
11129,4178,1358,4.496641159057617,Drama|Thriller
11158,4178,3429,4.446905136108398,Animation|Comedy
11194,4178,1131,4.407876491546631,Drama
11289,4178,1208,4.306611061096191,Drama|War
11290,4178,1362,4.306413173675537,Drama
11292,4178,1303,4.304670810699463,Adventure
11358,4178,2940,4.254140853881836,Film-Noir
11491,4178,2918,4.160135269165039,Comedy
11502,4178,2565,4.151113033294678,Musical
11543,4178,1419,4.129613399505615,Drama
11574,4178,1960,4.113329887390137,Drama|War
11638,4178,2594,4.079484462738037,Drama|Romance|Sci-Fi
11644,4178,36,4.077658176422119,Drama
11676,4178,608,4.063379287719727,Crime|Drama|Thriller
11713,4178,2970,4.039218425750732,Adventure|Drama
11752,4178,2318,4.016814231872559,Comedy
11753,4178,1414,4.0165605545043945,Comedy
11760,4178,2236,4.0123372077941895,Drama
11828,4178,523,3.980135440826416,Drama
11985,4178,538,3.8986682891845703,Drama
12046,4178,1206,3.868417739868164,Sci-Fi
12111,4178,2863,3.836125373840332,Comedy|Musical
12113,4178,848,3.8334836959838867,Drama
12126,4178,2344,3.8279571533203125,Action|Adventure|Drama|Thriller
12139,4178,635,3.821450710296631,Comedy|Drama
12206,4178,778,3.7830374240875244,Drama
12209,4178,587,3.7815327644348145,Comedy|Romance|Thriller
12246,4178,180,3.76536226272583,Comedy
12315,4178,3643,3.7282278537750244,Action|Drama|War
12319,4178,1127,3.726459503173828,Action|Adventure|Sci-Fi|Thriller
12359,4178,68,3.7091567516326904,Comedy|Romance
12366,4178,1811,3.7064132690429688,Drama
12423,4178,3221,3.6845223903656006,Drama
12429,4178,3270,3.683248996734619,Drama
12449,4178,124,3.676217794418335,Drama
12568,4178,170,3.617710828781128,Action|Crime|Thriller
12598,4178,3197,3.6028149127960205,Action
12607,4178,251,3.5978903770446777,Action
12716,4178,1835,3.5507006645202637,Romance
12793,4178,252,3.5147838592529297,Comedy|Romance
12902,4178,2885,3.443302869796753,Drama|Romance
12928,4178,3786,3.4295120239257812,Comedy
12939,4178,2011,3.4244041442871094,Comedy|Sci-Fi
13028,4178,1780,3.375520706176758,Documentary
13038,4178,852,3.3675966262817383,Comedy|Romance
13044,4178,1883,3.366387367248535,Comedy
13063,4178,1582,3.356801986694336,Adventure|Children's
13123,4178,1487,3.3148863315582275,Drama|Musical
13231,4178,273,3.2559690475463867,Drama|Horror
13278,4178,1829,3.2225310802459717,Drama|Romance
13289,4178,1801,3.211634874343872,Action|Drama|Romance
13295,4178,3247,3.205587387084961,Comedy|Crime
13332,4178,2035,3.18563175201416,Children's|Comedy
13334,4178,3943,3.1847147941589355,Comedy
13345,4178,550,3.1770694255828857,Comedy|Romance
13370,4178,3051,3.1608963012695312,Drama
13474,4178,1567,3.0970687866210938,Drama
13561,4178,1128,3.0090339183807373,Horror
13582,4178,1911,2.9934980869293213,Comedy
13638,4178,2415,2.9581260681152344,Drama|Romance
13660,4178,725,2.9454550743103027,Comedy
13672,4178,3484,2.936168909072876,Thriller
13674,4178,3500,2.9351658821105957,Comedy|Drama
13786,4178,1436,2.8393125534057617,Comedy
13796,4178,3691,2.827620267868042,Comedy
13840,4178,2042,2.7930078506469727,Children's|Comedy
13892,4178,410,2.7376441955566406,Comedy
13900,4178,1489,2.727604866027832,Animation|Children's|Musical
13964,4178,2473,2.6488096714019775,Comedy
14021,4178,2906,2.5769474506378174,Drama|Romance
14038,4178,3464,2.560389280319214,Sci-Fi|Thriller
14072,4178,2448,2.5108580589294434,Horror|Sci-Fi
14080,4178,3442,2.4955861568450928,Action
14082,4178,3299,2.4938602447509766,Comedy|Drama
14124,4178,829,2.43389630317688,Comedy|Musical
14213,4178,404,2.2611711025238037,Documentary
14224,4178,1992,2.237168550491333,Horror
14230,4178,2850,2.2241125106811523,Drama|Thriller
14251,4178,1681,2.1741490364074707,Action|Adventure
14252,4178,757,2.1735126972198486,Drama
14363,4178,1622,1.9125068187713623,Comedy|Drama
14376,4178,2833,1.8721938133239746,Romance|War
14412,4178,3665,1.7460477352142334,Horror|Sci-Fi|Thriller
14585,4178,657,0.9628945589065552,Comedy|Drama
14595,4178,3413,0.9041039347648621,Crime|Drama
14639,4178,1434,0.5460270047187805,Action
14658,4178,192,0.5158408284187317,Documentary
14698,4178,651,0.45000505447387695,Comedy
14708,4178,582,0.4212815761566162,Comedy
14712,4178,2214,0.41066840291023254,Thriller
14719,4178,398,0.3934221565723419,Documentary
14734,4178,843,0.007839521393179893,Drama
14762,318,2019,4.7818474769592285,Action|Drama
14791,318,1276,4.696646690368652,Comedy|Drama
14797,318,3429,4.675243377685547,Animation|Comedy
14862,318,1358,4.548297882080078,Drama|Thriller
14870,318,1131,4.536810398101807,Drama
14903,318,1208,4.4941020011901855,Drama|War
14957,318,2940,4.435368061065674,Film-Noir
14969,318,1303,4.427994251251221,Adventure
15025,318,1362,4.3714189529418945,Drama
15179,318,1960,4.260260105133057,Drama|War
15213,318,2918,4.239999771118164,Comedy
15238,318,2565,4.225311756134033,Musical
15281,318,1419,4.198936939239502,Drama
15354,318,2594,4.158226013183594,Drama|Romance|Sci-Fi
15362,318,1414,4.152896404266357,Comedy
15404,318,36,4.128748416900635,Drama
15450,318,2318,4.100162029266357,Comedy
15461,318,2970,4.089381217956543,Adventure|Drama
15488,318,608,4.0745744705200195,Crime|Drama|Thriller
15507,318,523,4.065724849700928,Drama
15559,318,538,4.034117221832275,Drama
15633,318,1206,4.002543926239014,Sci-Fi
15653,318,2236,3.9944052696228027,Drama
15689,318,2863,3.9722049236297607,Comedy|Musical
15854,318,848,3.8815670013427734,Drama
15868,318,635,3.872990369796753,Comedy|Drama
15889,318,2344,3.8612306118011475,Action|Adventure|Drama|Thriller
15896,318,778,3.857008934020996,Drama
15922,318,1127,3.8453454971313477,Action|Adventure|Sci-Fi|Thriller
16026,318,3643,3.7960188388824463,Action|Drama|War
16037,318,180,3.78806734085083,Comedy
16045,318,587,3.783595085144043,Comedy|Romance|Thriller
16075,318,68,3.7717647552490234,Comedy|Romance
16096,318,124,3.761526107788086,Drama
16111,318,1811,3.753528356552124,Drama
16142,318,3221,3.739896774291992,Drama
16225,318,251,3.696469783782959,Action
16240,318,3270,3.6875157356262207,Drama
16351,318,252,3.6292262077331543,Comedy|Romance
16430,318,3197,3.5877323150634766,Action
16492,318,170,3.5525097846984863,Action|Crime|Thriller
16565,318,1883,3.514871835708618,Comedy
16584,318,2885,3.5071561336517334,Drama|Romance
16596,318,1835,3.5007290840148926,Romance
16668,318,3786,3.4623301029205322,Comedy
16728,318,1780,3.421051263809204,Documentary
16754,318,1582,3.406806707382202,Adventure|Children's
16756,318,2011,3.4056973457336426,Comedy|Sci-Fi
16864,318,852,3.3383100032806396,Comedy|Romance
16876,318,1487,3.3322360515594482,Drama|Musical
16889,318,1829,3.3174872398376465,Drama|Romance
16957,318,3247,3.2647781372070312,Comedy|Crime
16977,318,550,3.251126766204834,Comedy|Romance
16992,318,273,3.2433619499206543,Drama|Horror
16993,318,3051,3.2433316707611084,Drama
17038,318,3943,3.214836835861206,Comedy
17050,318,2035,3.2080740928649902,Children's|Comedy
17090,318,1801,3.182978630065918,Action|Drama|Romance
17154,318,1567,3.126647710800171,Drama
17268,318,1128,3.0350427627563477,Horror
17282,318,3500,3.027387857437134,Comedy|Drama
17316,318,725,3.0017106533050537,Comedy
17363,318,2415,2.9569196701049805,Drama|Romance
17370,318,1911,2.9519290924072266,Comedy
17437,318,1436,2.888716697692871,Comedy
17464,318,3484,2.8654825687408447,Thriller
17476,318,410,2.8589725494384766,Comedy
17514,318,3691,2.826528310775757,Comedy
17515,318,2042,2.8234081268310547,Children's|Comedy
17542,318,1489,2.7852630615234375,Animation|Children's|Musical
17643,318,2473,2.674302339553833,Comedy
17705,318,3464,2.5889291763305664,Sci-Fi|Thriller
17741,318,2448,2.538132667541504,Horror|Sci-Fi
17743,318,2906,2.535285234451294,Drama|Romance
17781,318,3299,2.46781063079834,Comedy|Drama
17792,318,3442,2.451287031173706,Action
17811,318,829,2.417630195617676,Comedy|Musical
17865,318,404,2.3181607723236084,Documentary
17891,318,1992,2.2743210792541504,Horror
17921,318,2850,2.218074321746826,Drama|Thriller
17922,318,757,2.217150926589966,Drama
17991,318,1681,2.0761632919311523,Action|Adventure
18049,318,1622,1.9152294397354126,Comedy|Drama
18050,318,2833,1.9133660793304443,Romance|War
18117,318,3665,1.687611699104309,Horror|Sci-Fi|Thriller
18269,318,657,0.9888850450515747,Comedy|Drama
18281,318,3413,0.9135087728500366,Crime|Drama
18342,318,1434,0.5303291082382202,Action
18351,318,192,0.5109133124351501,Documentary
18382,318,651,0.4583885371685028,Comedy
18387,318,2214,0.4556427001953125,Thriller
18397,318,398,0.4209611415863037,Documentary
18399,318,582,0.4180719554424286,Comedy
18419,318,843,-0.00638945447281003,Drama
18441,4548,2019,3.8791303634643555,Action|Drama
18483,4548,1276,3.7330424785614014,Comedy|Drama
18518,4548,3429,3.6678149700164795,Animation|Comedy
18542,4548,1208,3.6353445053100586,Drama|War
18601,4548,2918,3.5710463523864746,Comedy
18614,4548,1358,3.5613179206848145,Drama|Thriller
18626,4548,1131,3.551152229309082,Drama
18638,4548,1303,3.5379257202148438,Adventure
18706,4548,2940,3.4801065921783447,Film-Noir
18752,4548,1362,3.4430441856384277,Drama
18805,4548,36,3.4109067916870117,Drama
18824,4548,608,3.3978538513183594,Crime|Drama|Thriller
18840,4548,2318,3.3891916275024414,Comedy
18852,4548,1206,3.3812408447265625,Sci-Fi
18860,4548,1960,3.3761398792266846,Drama|War
19032,4548,538,3.282548189163208,Drama
19051,4548,180,3.2702853679656982,Comedy
19083,4548,778,3.2548978328704834,Drama
19110,4548,1414,3.2444088459014893,Comedy
19148,4548,1419,3.2240190505981445,Drama
19227,4548,2594,3.1880946159362793,Drama|Romance|Sci-Fi
19239,4548,2565,3.1813416481018066,Musical
19349,4548,2863,3.138169050216675,Comedy|Musical
19395,4548,2236,3.115231513977051,Drama
19424,4548,523,3.102199077606201,Drama
19451,4548,2970,3.090197801589966,Adventure|Drama
19567,4548,2344,3.0335259437561035,Action|Adventure|Drama|Thriller
19681,4548,635,2.990593433380127,Comedy|Drama
19771,4548,587,2.9530282020568848,Comedy|Romance|Thriller
19840,4548,3643,2.923588514328003,Action|Drama|War
19875,4548,3786,2.9096734523773193,Comedy
19882,4548,848,2.907132148742676,Drama
19897,4548,124,2.899618148803711,Drama
19907,4548,3270,2.894632577896118,Drama
19909,4548,1811,2.8937149047851562,Drama
19925,4548,68,2.886381149291992,Comedy|Romance
19939,4548,1883,2.8808698654174805,Comedy
19982,4548,2011,2.8602118492126465,Comedy|Sci-Fi
20022,4548,251,2.8393449783325195,Action
20024,4548,3221,2.8388829231262207,Drama
20048,4548,3197,2.8280627727508545,Action
20153,4548,252,2.785421133041382,Comedy|Romance
20172,4548,170,2.7720603942871094,Action|Crime|Thriller
20248,4548,1835,2.7378671169281006,Romance
20358,4548,852,2.6831791400909424,Comedy|Romance
20378,4548,1780,2.6739189624786377,Documentary
20379,4548,550,2.673856735229492,Comedy|Romance
20449,4548,2885,2.6345131397247314,Drama|Romance
20541,4548,1582,2.5907137393951416,Adventure|Children's
20582,4548,3051,2.561821699142456,Drama
20642,4548,3943,2.5275089740753174,Comedy
20649,4548,273,2.52272629737854,Drama|Horror
20663,4548,1487,2.514636993408203,Drama|Musical
20685,4548,1829,2.5038352012634277,Drama|Romance
20743,4548,3247,2.470365285873413,Comedy|Crime
20769,4548,2035,2.457770824432373,Children's|Comedy
20784,4548,1567,2.4501097202301025,Drama
20849,4548,1128,2.4091618061065674,Horror
20872,4548,1801,2.398268699645996,Action|Drama|Romance
20883,4548,410,2.392285108566284,Comedy
20922,4548,725,2.3696541786193848,Comedy
20924,4548,1911,2.3672289848327637,Comedy
21107,4548,1436,2.242910385131836,Comedy
21124,4548,2415,2.2278988361358643,Drama|Romance
21125,4548,3500,2.2273731231689453,Comedy|Drama
21137,4548,2042,2.216439723968506,Children's|Comedy
21140,4548,3484,2.210421562194824,Thriller
21220,4548,1489,2.1511635780334473,Animation|Children's|Musical
21241,4548,3691,2.1343913078308105,Comedy
21326,4548,3464,2.046398639678955,Sci-Fi|Thriller
21344,4548,2473,2.031996488571167,Comedy
21485,4548,3442,1.861549973487854,Action
21487,4548,829,1.8601255416870117,Comedy|Musical
21500,4548,3299,1.8448340892791748,Comedy|Drama
21508,4548,2906,1.832332968711853,Drama|Romance
21523,4548,404,1.8137726783752441,Documentary
21543,4548,2448,1.7740538120269775,Horror|Sci-Fi
21584,4548,2850,1.7159581184387207,Drama|Thriller
21597,4548,757,1.7009296417236328,Drama
21602,4548,1992,1.6974000930786133,Horror
21652,4548,1681,1.6272038221359253,Action|Adventure
21710,4548,1622,1.5022517442703247,Comedy|Drama
21721,4548,2833,1.4720838069915771,Romance|War
21810,4548,3665,1.2572404146194458,Horror|Sci-Fi|Thriller
21954,4548,657,0.7528490424156189,Comedy|Drama
21969,4548,3413,0.6708900928497314,Crime|Drama
22029,4548,192,0.40849635004997253,Documentary
22041,4548,1434,0.3965293765068054,Action
22067,4548,651,0.35491350293159485,Comedy
22080,4548,2214,0.32474279403686523,Thriller
22087,4548,582,0.3146054446697235,Comedy
22089,4548,398,0.2994323670864105,Documentary
22104,4548,843,-0.008406548760831356,Drama
22120,5207,1276,4.765891075134277,Comedy|Drama
22153,5207,2019,4.588868618011475,Action|Drama
22156,5207,1208,4.566550254821777,Drama|War
22197,5207,3429,4.4963507652282715,Animation|Comedy
22254,5207,1358,4.398159503936768,Drama|Thriller
22272,5207,1131,4.374147891998291,Drama
22330,5207,608,4.311624050140381,Crime|Drama|Thriller
22411,5207,1303,4.242188930511475,Adventure
22415,5207,1362,4.23896598815918,Drama
22438,5207,2940,4.223474502563477,Film-Noir
22509,5207,36,4.170712947845459,Drama
22517,5207,2918,4.165087699890137,Comedy
22532,5207,1206,4.156403541564941,Sci-Fi
22555,5207,2565,4.137057304382324,Musical
22652,5207,1960,4.074220657348633,Drama|War
22670,5207,2594,4.061671257019043,Drama|Romance|Sci-Fi
22677,5207,1414,4.057992935180664,Comedy
22747,5207,1419,4.0172529220581055,Drama
22803,5207,2970,3.980255365371704,Adventure|Drama
22810,5207,2863,3.976776361465454,Comedy|Musical
22895,5207,523,3.9367833137512207,Drama
22929,5207,2318,3.9159586429595947,Comedy
23020,5207,538,3.8689937591552734,Drama
23092,5207,778,3.829183578491211,Drama
23208,5207,2236,3.7651147842407227,Drama
23240,5207,3643,3.744332790374756,Action|Drama|War
